customer_id,age,gender,country,acquisition_channel,signup_date
621,69.0,Other,Canada,email,2024-10-29
622,58.0,Female,UK,social,2023-06-04
623,21.0,Female,UK,paid_Search,2021-02-10
624,63.0,Other,Netherlands,referral,2019-07-21
625,66.0,Other,Germany,paid_search,2022-08-20
626,38.0,Male,Spain,social,2024-09-15
627,54.0,Male,Canada,referral,2020-01-14
628,26.0,Other,UK,paid_search,2021-07-17
629,,Male,Netherlands,social,2022-11-01
630,29.0,Other,UK,email,2019-07-27
631,43.0,Female,Spain,referral,2023-01-03
632,68.0,Male,Canada,email,2024-11-06
633,21.0,Female,France,referral,2021-04-05
634,20.0,Female,Spain,Email,2020-03-15
635,44.0,Male,Spain,Email,2024-06-12
636,35.0,Female,US,email,2019-06-25
637,25.0,Female,UK,organic,2020-02-11
638,46.0,Other,Spain,email,2024-11-05
639,65.0,Male,Canada,referral,2022-01-03
640,55.0,Male,Australia,email,2023-10-07
641,37.0,Female,Netherlands,referral,2019-07-13
642,66.0,Female,Germany,organic,2024-11-24
643,26.0,Male,UK,organic,2021-08-25
644,41.0,Other,Netherlands,Email,2023-08-13
645,56.0,Other,Australia,email,2020-10-29
646,28.0,Female,Canada,organic,2023-11-29
647,57.0,Male,Canada,referral,2021-04-29
648,29.0,Male,Canada,paid_search,2023-11-08
649,,Male,Spain,organic,2019-06-26
650,44.0,Female,Canada,organic,2021-04-25
651,64.0,Female,US,social,2020-03-15
652,47.0,Female,Canada,email,2022-07-21
653,64.0,Male,UK,social,2024-03-02
654,68.0,Other,US,referral,2021-01-07
655,58.0,Other,Germany,referral,2022-01-16
656,27.0,Other,Australia,paid_Search,2021-03-07
657,56.0,Female,Germany,referral,2022-06-15
658,19.0,Other,Spain,paid_search,2022-08-05
659,34.0,Other,Germany,paid_Search,2020-06-17
660,62.0,Male,Canada,organic,2020-11-06
661,48.0,Male,Australia,social,2023-02-05
662,38.0,Female,France,email,2024-02-27
663,62.0,Male,Australia,paid_search,2019-03-05
664,47.0,Female,Spain,email,2022-07-11
665,20.0,Other,UK,email,2024-05-21
666,65.0,Other,UK,social,2022-12-13
667,50.0,Female,Spain,social,2024-10-06
668,54.0,Male,Spain,organic,2019-10-16
669,,Other,Canada,paid_search,2020-10-28
670,35.0,Other,Netherlands,email,2022-10-11
671,28.0,Female,Spain,referral,2022-04-03
672,25.0,Female,UK,social,2022-11-17
673,66.0,Male,Australia,email,2023-01-31
674,,Female,Germany,email,2023-11-09
675,44.0,Female,Australia,email,2024-06-26
676,32.0,Female,Canada,paid_search,2021-04-02
677,,Male,Germany,social,2022-07-16
678,35.0,Male,Canada,referral,2020-12-30
679,64.0,Male,Canada,social,2024-02-10
680,22.0,Male,Canada,paid_search,2024-07-11
681,62.0,Other,Netherlands,email,2024-04-18
682,20.0,Male,Germany,paid_search,2020-06-08
683,66.0,Other,France,referral,2022-06-17
684,61.0,Other,UK,social,2022-04-12
685,,Male,Netherlands,paid_search,2021-04-01
686,28.0,Male,UK,email,2021-04-07
687,35.0,Male,Spain,paid_search,2023-03-23
688,36.0,Male,Spain,social,2022-09-07
689,22.0,Female,Germany,email,2019-12-07
690,51.0,Male,Netherlands,social,2022-11-12
691,38.0,Other,France,referral,2024-02-23
692,34.0,Male,Australia,paid_search,2023-11-28
693,,Other,Germany,paid_search,2024-04-22
694,65.0,Female,Netherlands,paid_search,2023-12-13
695,53.0,Male,Australia,email,2024-10-07
696,28.0,Other,US,organic,2019-12-24
697,68.0,Other,US,social,2023-01-05
698,68.0,Other,France,referral,2023-11-08
699,52.0,Male,Spain,social,2021-12-08
700,62.0,Male,UK,email,2021-10-04
701,55.0,Male,Canada,referral,2020-11-11
702,48.0,Female,Spain,referral,2023-05-11
703,39.0,Female,US,paid_search,2023-07-31
704,38.0,Female,UK,email,2024-11-01
705,,Other,Germany,email,2020-12-16
706,67.0,Male,Spain,email,2019-06-06
707,18.0,Male,UK,referral,2021-09-12
708,30.0,Male,France,organic,2024-10-20
709,18.0,Female,Netherlands,organic,2019-11-19
710,51.0,Female,Netherlands,email,2022-07-07
711,52.0,Female,France,referral,2022-05-08
712,62.0,Male,Canada,email,2023-06-18
713,55.0,Male,Netherlands,paid_search,2024-12-16
714,59.0,Female,France,paid_search,2022-06-18
715,19.0,Other,Netherlands,Email,2024-11-08
716,51.0,Other,Australia,email,2023-11-19
717,46.0,Other,UK,organic,2021-07-15
718,58.0,Male,Canada,email,2019-04-19
719,36.0,Female,Netherlands,organic,2020-09-24
720,40.0,Female,US,Email,2019-07-28
721,25.0,Female,Australia,paid_search,2019-09-05
722,45.0,Male,Spain,social,2023-10-28
723,30.0,Female,France,paid_search,2019-03-29
724,35.0,Other,Germany,organic,2020-05-19
725,29.0,Male,Netherlands,organic,2019-01-14
726,46.0,Female,Australia,organic,2021-07-22
727,40.0,Male,Australia,referral,2023-08-11
728,61.0,Male,France,email,2021-04-11
729,18.0,Male,Germany,paid_search,2022-08-23
730,61.0,Female,Netherlands,email,2020-11-19
731,30.0,Female,Spain,social,2021-01-08
732,68.0,Female,Netherlands,paid_search,2020-08-09
733,46.0,Other,UK,paid_search,2022-01-22
734,64.0,Male,Germany,referral,2022-06-20
735,,Other,UK,social,2022-07-11
736,,Male,Canada,social,2023-12-26
737,36.0,Male,US,organic,2023-05-31
738,54.0,Other,France,organic,2023-05-03
739,52.0,Female,Spain,email,2019-11-14
740,61.0,Other,UK,referral,2023-07-10
741,35.0,Other,US,organic,2019-06-29
742,26.0,Female,Spain,organic,2019-02-12
743,53.0,Male,Canada,paid_search,2024-11-29
744,26.0,Other,France,paid_search,2020-01-11
745,20.0,Male,France,organic,2021-07-02
746,53.0,Other,Germany,referral,2020-04-02
747,66.0,Female,Canada,social,2024-07-20
748,64.0,Female,Canada,referral,2019-07-31
749,55.0,Female,UK,social,2024-09-08
750,31.0,Male,Germany,organic,2023-01-15
751,29.0,Male,Germany,organic,2021-12-02
752,53.0,Female,Australia,organic,2021-01-18
753,37.0,Other,UK,social,2022-01-10
754,29.0,Male,US,email,2021-02-12
755,64.0,Female,Canada,referral,2022-03-23
756,42.0,Female,Netherlands,social,2024-02-06
757,29.0,Other,Canada,social,2024-06-13
758,,Other,Germany,organic,2020-06-29
759,49.0,Male,Netherlands,organic,2021-07-03
760,25.0,Other,France,email,2021-09-12
761,46.0,Female,US,social,2021-03-22
762,30.0,Other,France,paid_search,2022-10-21
763,,Male,Netherlands,paid_Search,2022-11-13
764,49.0,Other,Netherlands,social,2019-04-15
765,39.0,Other,US,social,2022-08-07
766,24.0,Female,UK,paid_search,2024-09-19
767,62.0,Male,Canada,social,2023-09-23
768,64.0,Other,Germany,paid_Search,2020-07-14
769,,Female,Spain,Email,2023-03-08
770,64.0,Female,US,paid_search,2019-01-08
771,,Male,Germany,organic,2024-02-23
772,67.0,Female,Netherlands,referral,2021-05-03
773,,Female,Australia,paid_search,2020-03-27
774,31.0,Male,Netherlands,email,2021-01-06
775,47.0,Male,Germany,social,2023-08-06
776,50.0,Other,Canada,paid_search,2020-07-05
777,28.0,Female,UK,social,2021-03-07
778,52.0,Other,US,organic,2019-07-08
779,29.0,Male,US,email,2023-05-21
780,40.0,Female,US,paid_search,2019-02-17
781,23.0,Other,Canada,email,2024-11-24
782,51.0,Other,Canada,paid_search,2019-01-30
783,51.0,Male,US,social,2022-10-09
784,64.0,Other,Netherlands,organic,2022-04-09
785,37.0,Female,Canada,social,2021-09-22
786,26.0,Male,France,social,2020-03-24
787,59.0,Male,Spain,paid_search,2024-11-22
788,57.0,Other,Australia,referral,2019-01-10
789,44.0,Other,France,referral,2021-04-18
790,62.0,Male,Australia,email,2020-09-17
791,,Male,Canada,organic,2022-12-07
792,20.0,Male,Australia,email,2023-06-06
793,,Other,US,organic,2019-06-09
794,,Male,France,referral,2024-03-01
795,44.0,Male,US,organic,2021-01-22
796,43.0,Other,US,email,2024-08-09
797,28.0,Male,US,organic,2024-10-31
798,34.0,Male,UK,paid_Search,2024-10-09
799,21.0,Other,Spain,email,2024-09-02
800,38.0,Female,Germany,email,2020-05-03
801,62.0,Other,Netherlands,paid_search,2024-08-22
802,57.0,Female,France,paid_search,2024-06-18
803,37.0,Male,Canada,organic,2023-04-20
804,65.0,Other,Australia,social,2024-01-13
805,63.0,Female,Netherlands,email,2019-12-25
806,54.0,Other,Spain,email,2024-05-14
807,57.0,Female,Canada,paid_search,2022-08-23
808,21.0,Male,UK,paid_Search,2023-02-14
809,69.0,Male,Netherlands,referral,2020-09-01
810,58.0,Male,France,referral,2021-09-02
811,27.0,Other,Australia,Email,2023-08-10
812,37.0,Other,Australia,social,2023-01-13
813,45.0,Other,Netherlands,social,2024-04-30
814,64.0,Male,Netherlands,paid_search,2023-01-31
815,67.0,Male,UK,email,2024-03-13
816,68.0,Female,Spain,paid_Search,2022-03-15
817,64.0,Other,Spain,referral,2020-11-17
818,38.0,Other,Netherlands,paid_search,2022-07-08
819,27.0,Female,Netherlands,organic,2019-05-20
820,,Female,Australia,organic,2022-09-27
821,34.0,Other,UK,email,2023-02-20
822,38.0,Male,UK,organic,2024-04-13
823,68.0,Male,Netherlands,paid_search,2019-05-19
824,57.0,Other,Germany,organic,2024-02-03
825,64.0,Other,Canada,Email,2020-04-08
826,34.0,Male,Canada,organic,2021-10-27
827,30.0,Male,Germany,organic,2019-07-05
828,66.0,Other,Canada,organic,2022-03-06
829,34.0,Other,France,social,2021-12-15
830,35.0,Other,France,email,2023-09-09
831,57.0,Male,Australia,paid_search,2019-04-08
832,21.0,Male,Germany,organic,2021-08-13
833,,Other,Canada,organic,2020-11-16
834,22.0,Female,Spain,referral,2024-08-18
835,65.0,Other,Germany,social,2020-01-05
836,33.0,Female,UK,social,2022-05-28
837,48.0,Other,US,email,2023-01-08
838,54.0,Female,Spain,email,2023-07-11
839,67.0,Other,Germany,paid_search,2022-09-23
840,69.0,Male,UK,social,2023-09-11
841,28.0,Male,Australia,organic,2022-07-29
842,22.0,Female,Canada,email,2024-06-07
843,50.0,Male,Germany,referral,2020-12-18
844,19.0,Other,France,organic,2023-11-07
845,30.0,Other,Netherlands,paid_Search,2022-05-15
846,46.0,Male,Spain,paid_search,2022-08-24
847,27.0,Female,Australia,referral,2024-11-25
848,27.0,Female,US,referral,2019-07-22
849,45.0,Male,US,paid_search,2022-12-29
850,37.0,Other,UK,social,2019-03-13
851,24.0,Female,US,organic,2020-10-13
852,52.0,Female,Australia,paid_search,2022-11-30
853,60.0,Other,Canada,social,2020-12-19
854,44.0,Other,France,email,2023-07-12
855,64.0,Male,US,email,2019-08-03
856,23.0,Female,UK,organic,2020-08-09
857,49.0,Male,Germany,social,2024-01-17
858,19.0,Male,Germany,Email,2024-08-13
859,42.0,Other,Germany,email,2022-05-16
860,65.0,Female,France,paid_search,2021-11-09
861,47.0,Male,UK,referral,2020-11-15
862,,Male,France,Email,2024-06-07
863,18.0,Male,Canada,paid_search,2021-11-18
864,49.0,Female,UK,paid_search,2022-05-27
865,67.0,Female,Germany,social,2024-05-04
866,38.0,Other,Netherlands,social,2021-03-17
867,46.0,Other,US,email,2020-04-26
868,45.0,Male,UK,paid_search,2022-10-09
869,67.0,Other,UK,referral,2023-12-22
870,40.0,Other,Spain,organic,2020-04-25
871,63.0,Female,Spain,email,2019-01-14
872,67.0,Female,UK,email,2024-06-11
873,33.0,Other,US,paid_search,2022-06-10
874,55.0,Other,Netherlands,referral,2019-04-30
875,63.0,Female,UK,email,2024-01-19
876,63.0,Female,US,organic,2021-07-11
877,26.0,Other,UK,paid_Search,2022-08-21
878,45.0,Male,UK,paid_search,2024-10-03
879,38.0,Female,Germany,email,2022-10-14
880,55.0,Female,France,email,2023-07-05
881,54.0,Female,US,email,2024-12-08
882,30.0,Other,Canada,email,2021-06-16
883,,Other,UK,email,2022-01-07
884,31.0,Male,UK,referral,2019-11-03
885,65.0,Male,US,social,2024-05-14
886,38.0,Other,Canada,social,2023-09-04
887,36.0,Male,UK,social,2020-09-06
888,29.0,Female,Netherlands,organic,2024-05-26
889,38.0,Female,France,organic,2021-04-23
890,62.0,Other,Spain,referral,2024-11-06
891,53.0,Male,US,paid_search,2019-05-11
892,56.0,Male,Canada,referral,2022-02-06
893,26.0,Male,Germany,organic,2020-04-22
894,22.0,Male,France,email,2019-02-28
895,47.0,Female,UK,referral,2019-08-14
896,64.0,Male,Spain,social,2024-03-05
897,64.0,Male,UK,referral,2021-08-24
898,19.0,Female,Australia,organic,2023-11-29
899,47.0,Other,Spain,paid_search,2021-04-14
900,68.0,Female,Netherlands,social,2019-03-20
901,68.0,Male,US,social,2023-06-19
902,28.0,Other,Netherlands,email,2020-04-12
903,32.0,Other,Canada,organic,2023-11-16
904,64.0,Male,Germany,email,2024-01-30
905,27.0,Female,UK,referral,2020-02-02
906,67.0,Male,Australia,organic,2020-12-05
907,51.0,Other,Canada,organic,2019-06-14
908,46.0,Female,UK,referral,2023-09-07
909,22.0,Other,Netherlands,paid_search,2019-12-07
910,,Male,UK,organic,2021-03-18
911,60.0,Male,Germany,referral,2020-07-03
912,60.0,Male,Australia,social,2020-03-12
913,26.0,Male,Canada,organic,2024-06-22
914,39.0,Other,France,paid_Search,2023-05-16
915,58.0,Male,Germany,email,2023-12-25
916,19.0,Other,Germany,email,2019-11-04
917,63.0,Female,Germany,paid_search,2021-03-01
918,49.0,Female,France,organic,2024-08-11
919,,Male,UK,referral,2019-05-09
920,35.0,Male,Australia,social,2020-04-28
921,46.0,Male,Germany,email,2020-03-07
922,20.0,Other,Netherlands,social,2023-05-11
923,69.0,Other,Germany,email,2022-12-26
924,47.0,Female,Spain,organic,2024-09-25
925,26.0,Female,Canada,organic,2020-04-04
926,53.0,Female,US,referral,2019-11-16
927,65.0,Other,Spain,paid_search,2020-09-22
928,69.0,Male,Germany,social,2019-04-11
929,46.0,Male,Netherlands,social,2023-06-15
930,23.0,Male,Spain,email,2019-04-15
931,38.0,Female,Canada,referral,2022-08-21
932,39.0,Female,Canada,referral,2021-11-01
933,28.0,Other,UK,referral,2020-05-03
934,19.0,Female,France,email,2022-11-02
935,32.0,Female,US,paid_search,2021-10-18
936,29.0,Other,US,organic,2020-01-06
937,55.0,Other,Australia,email,2023-05-12
938,47.0,Female,Canada,social,2021-04-30
939,38.0,Male,Germany,social,2024-08-02
940,24.0,Other,Canada,social,2019-07-17
941,49.0,Female,Spain,social,2020-07-10
942,54.0,Male,France,organic,2023-11-27
943,54.0,Female,Canada,referral,2020-08-09
944,49.0,Male,France,paid_search,2021-09-01
945,65.0,Female,Germany,Email,2023-11-30
946,,Female,US,paid_search,2019-09-07
947,25.0,Female,Canada,email,2023-07-05
948,37.0,Male,Netherlands,email,2024-04-18
949,49.0,Other,Canada,email,2021-05-23
950,52.0,Male,Canada,organic,2022-12-10
951,52.0,Other,Canada,email,2023-08-08
952,28.0,Male,Germany,paid_search,2021-11-21
953,66.0,Other,Netherlands,email,2024-01-20
954,,Male,Canada,referral,2024-09-04
955,27.0,Male,Canada,email,2021-06-04
956,60.0,Male,Germany,organic,2024-02-15
957,37.0,Other,Spain,Email,2020-03-16
958,63.0,Male,Netherlands,email,2020-10-03
959,,Female,France,organic,2019-06-25
960,59.0,Male,Australia,email,2020-12-10
961,49.0,Female,Germany,paid_search,2020-07-07
962,,Male,Netherlands,organic,2022-10-29
963,42.0,Female,Australia,email,2022-04-22
964,18.0,Male,Netherlands,social,2022-09-22
965,39.0,Other,UK,referral,2022-07-02
966,63.0,Female,Spain,organic,2023-11-22
967,60.0,Female,France,email,2022-07-09
968,45.0,Female,Canada,referral,2019-11-16
969,19.0,Female,US,social,2021-10-09
970,43.0,Other,Australia,social,2020-12-07
971,25.0,Female,Australia,organic,2022-03-16
972,37.0,Female,Australia,email,2024-03-26
973,24.0,Other,Netherlands,email,2019-05-10
974,40.0,Other,UK,email,2022-02-13
975,68.0,Female,UK,organic,2020-07-10
976,,Male,Australia,social,2022-11-27
977,56.0,Male,UK,paid_search,2022-02-16
978,47.0,Female,Germany,paid_search,2022-03-24
979,67.0,Female,US,email,2023-09-26
980,37.0,Female,Spain,social,2020-02-08
981,32.0,Other,Canada,organic,2020-11-10
982,57.0,Other,Spain,email,2019-06-28
983,63.0,Male,Australia,Email,2024-07-20
984,27.0,Male,France,referral,2019-12-12
985,30.0,Male,US,social,2020-11-04
986,48.0,Female,Netherlands,paid_search,2022-08-03
987,48.0,Female,Spain,referral,2019-06-19
988,55.0,Female,Spain,email,2020-05-19
989,61.0,Female,Netherlands,paid_Search,2019-05-29
990,18.0,Other,US,Email,2022-03-07
991,59.0,Female,UK,referral,2021-12-17
992,42.0,Other,France,organic,2021-11-08
993,32.0,Other,Netherlands,referral,2021-06-26
994,34.0,Female,Germany,referral,2022-06-24
995,35.0,Male,Netherlands,social,2021-01-21
996,61.0,Other,UK,Email,2021-04-10
997,65.0,Other,Netherlands,social,2022-12-17
998,42.0,Male,Canada,organic,2019-09-10
999,66.0,Other,Canada,organic,2022-07-27
1000,43.0,Female,France,social,2024-12-15
1001,,Male,Spain,email,2024-07-07
1002,55.0,Male,Australia,email,2022-12-06
1003,45.0,Female,US,referral,2019-02-16
1004,,Female,UK,email,2020-06-07
1005,27.0,Other,France,organic,2019-12-04
1006,48.0,Male,Australia,social,2021-12-08
1007,42.0,Other,Australia,referral,2019-11-21
1008,37.0,Female,France,referral,2024-09-20
1009,62.0,Female,UK,social,2024-06-12
1010,69.0,Female,France,Email,2022-10-27
1011,18.0,Male,Spain,paid_search,2020-09-26
1012,,Male,Netherlands,email,2024-08-16
1013,43.0,Male,Netherlands,referral,2022-12-06
1014,66.0,Male,Spain,paid_search,2023-04-25
1015,35.0,Female,Netherlands,Email,2023-09-05
1016,49.0,Female,Australia,paid_search,2019-10-07
1017,30.0,Female,Canada,organic,2023-07-21
1018,57.0,Other,UK,social,2019-10-05
1019,27.0,Male,Netherlands,social,2023-09-19
1020,47.0,Male,Australia,organic,2022-01-20
1021,61.0,Female,Spain,organic,2022-09-12
1022,49.0,Male,Canada,organic,2022-09-20
1023,25.0,Female,France,organic,2022-05-03
1024,60.0,Female,Germany,email,2022-03-06
1025,56.0,Male,UK,paid_search,2023-05-09
1026,46.0,Other,Spain,paid_search,2021-05-05
1027,55.0,Other,Australia,paid_Search,2020-08-05
1028,66.0,Other,Spain,organic,2021-07-22
1029,,Other,Spain,email,2024-06-28
1030,56.0,Male,Australia,email,2019-12-13
1031,55.0,Female,Netherlands,referral,2020-08-05
1032,68.0,Female,US,organic,2021-08-01
1033,60.0,Male,France,paid_search,2024-04-04
1034,49.0,Other,France,email,2024-12-10
1035,52.0,Other,France,organic,2019-11-30
1036,59.0,Male,Netherlands,social,2022-05-14
1037,,Female,France,social,2022-05-06
1038,44.0,Other,Spain,paid_Search,2020-02-21
1039,42.0,Other,US,paid_search,2023-09-27
1040,26.0,Female,Germany,email,2022-03-05
1041,41.0,Female,Germany,organic,2022-06-11
1042,32.0,Male,Canada,social,2022-02-04
1043,43.0,Other,Netherlands,paid_search,2021-01-06
1044,37.0,Other,Spain,organic,2019-01-05
1045,42.0,Other,US,referral,2024-05-07
1046,42.0,Female,Canada,referral,2023-05-11
1047,50.0,Male,Netherlands,Email,2023-07-05
1048,63.0,Female,UK,referral,2019-12-28
1049,41.0,Male,Australia,organic,2021-12-02
1050,60.0,Other,Netherlands,social,2020-09-24
1051,,Other,Australia,email,2024-07-04
1052,57.0,Male,France,organic,2022-04-18
1053,25.0,Male,Spain,referral,2020-12-02
1054,62.0,Male,Spain,email,2022-09-19
1055,62.0,Male,UK,email,2024-06-01
1056,65.0,Other,Australia,email,2019-11-29
1057,45.0,Other,US,referral,2024-05-17
1058,25.0,Male,Canada,social,2019-09-29
1059,47.0,Other,US,referral,2023-06-02
1060,64.0,Other,France,organic,2020-04-28
1061,29.0,Female,Spain,referral,2019-10-21
1062,64.0,Male,Netherlands,paid_search,2023-09-18
1063,59.0,Male,Australia,email,2019-10-26
1064,62.0,Female,Netherlands,organic,2023-10-28
1065,34.0,Male,UK,organic,2023-08-16
1066,65.0,Female,Germany,referral,2022-11-17
1067,32.0,Other,Canada,organic,2021-01-22
1068,48.0,Other,France,referral,2023-08-06
1069,39.0,Other,UK,paid_search,2022-10-03
1070,,Female,France,email,2022-12-12
1071,,Male,UK,referral,2020-06-24
1072,24.0,Other,Netherlands,email,2020-06-12
1073,60.0,Other,UK,email,2019-04-23
1074,36.0,Other,Spain,paid_search,2023-04-11
1075,65.0,Male,Canada,organic,2019-10-16
1076,24.0,Male,Germany,social,2023-08-27
1077,30.0,Female,Canada,social,2019-09-01
1078,57.0,Female,France,paid_Search,2019-09-22
1079,43.0,Male,US,email,2021-01-12
1080,25.0,Other,Netherlands,organic,2019-05-13
1081,56.0,Other,Spain,social,2021-08-25
1082,68.0,Male,UK,email,2021-07-11
1083,47.0,Female,US,referral,2024-08-31
1084,46.0,Female,Germany,referral,2022-12-23
1085,40.0,Female,Spain,paid_search,2023-10-09
1086,63.0,Male,Netherlands,paid_search,2023-07-21
1087,35.0,Female,Spain,organic,2021-11-04
1088,54.0,Female,Spain,email,2020-07-18
1089,20.0,Other,UK,social,2024-08-30
1090,21.0,Other,Canada,email,2019-10-27
1091,39.0,Female,Spain,email,2019-09-16
1092,,Other,UK,social,2019-11-21
1093,29.0,Male,US,organic,2020-12-29
1094,58.0,Female,Germany,referral,2022-06-18
1095,64.0,Other,Australia,organic,2022-01-02
1096,45.0,Other,UK,paid_search,2021-07-01
