transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date
657,85,toys,124.76,1,2021-09-13
658,4247,home,168.95,0,2021-06-22
659,414,fashion,49.87,0,2021-09-16
660,3788,electronics,123.62,1,2023-01-18
661,9934,beauty,87.19,1,2023-10-17
662,6861,beauty,145.15,1,2024-02-13
663,4382,sports,34.04,0,2019-03-10
664,1879,fashion,11.74,0,2020-05-14
665,3914,sports,52.24,1,2020-05-23
666,1651,sports,117.53,1,2019-01-15
667,2187,fashion,109.4,0,2022-12-09
668,2250,beauty,31.65,0,2020-08-22
669,784,fashion,44.84,0,2021-10-10
670,2582,home,107.55,1,2024-03-02
671,6337,home,139.08,0,2022-04-23
672,4299,fashion,33.02,0,2024-06-21
673,6463,fashion,64.51,0,2023-12-16
674,4682,beauty,104.3,1,2021-10-03
675,3088,sports,72.24,1,2019-08-12
676,134,toys,148.91,0,2021-07-14
677,7196,home,33.57,1,2022-08-18
678,4895,beauty,60.53,0,2022-10-27
679,7823,beauty,67.81,1,2024-07-02
680,8753,home,72.51,0,2020-08-19
681,5797,beauty,63.98,1,2021-10-10
682,2593,home,103.88,0,2019-11-11
683,4760,fashion,44.66,0,2020-03-24
684,5343,electronics,41.63,0,2021-01-08
685,8159,home,12.75,1,2019-10-04
686,862,toys,135.26,1,2021-03-14
687,4346,beauty,96.93,1,2021-04-04
688,5869,beauty,147.38,0,2021-12-22
689,1295,home,68.75,1,2019-12-08
690,6294,electronics,57.9,1,2023-02-17
691,829,beauty,110.75,1,2023-10-02
692,3594,sports,20.82,1,2022-08-29
693,8233,electronics,26.17,0,2020-03-30
694,5750,beauty,52.85,0,2024-03-04
695,6893,sports,192.72,0,2023-06-04
696,7893,electronics,133.88,0,2023-04-07
697,6133,beauty,28.65,0,2019-04-02
698,6042,home,63.5,1,2020-05-05
699,307,fashion,84.22,0,2021-06-03
700,3217,sports,153.36,0,2020-02-16
701,9169,beauty,57.64,1,2024-07-09
702,3916,beauty,44.35,1,2021-02-27
703,1013,fashion,98.33,0,2020-02-13
704,4223,toys,87.5,0,2022-08-22
705,3322,beauty,42.07,0,2020-10-12
706,5825,sports,38.63,1,2024-10-30
707,5648,beauty,27.73,0,2023-08-06
708,8629,home,85.32,0,2019-01-24
709,6488,sports,89.57,0,2023-02-01
710,2200,home,20.9,1,2022-12-28
711,799,fashion,60.31,0,2021-01-28
712,6678,home,187.61,0,2021-03-17
713,4960,fashion,38.25,0,2024-02-16
714,6465,fashion,36.11,1,2021-03-18
715,1725,sports,23.97,0,2019-06-11
716,1608,sports,210.99,0,2020-09-09
717,1927,home,123.83,0,2022-07-08
718,8155,electronics,32.94,0,2023-03-05
719,167,beauty,164.03,0,2022-01-23
720,705,fashion,83.01,1,2023-11-11
721,5889,sports,62.54,0,2019-03-07
722,368,fashion,81.96,0,2020-03-18
723,1347,electronics,15.35,1,2023-03-13
724,2869,fashion,193.8,1,2021-01-14
725,2856,beauty,117.65,0,2022-10-11
726,1044,beauty,48.56,1,2024-07-07
727,4234,sports,67.32,1,2022-09-29
728,2412,electronics,7.91,0,2022-10-23
729,4311,toys,55.24,0,2020-07-26
730,7672,toys,34.86,0,2023-06-25
731,3218,sports,137.61,0,2019-07-12
732,1947,fashion,24.63,0,2024-08-16
733,4271,home,76.39,1,2023-08-13
734,436,toys,31.95,0,2020-07-15
735,5989,fashion,35.58,1,2019-12-15
736,7002,beauty,105.51,0,2021-05-13
737,6881,home,20.68,0,2023-07-26
738,2240,electronics,112.37,0,2022-02-20
739,1303,electronics,63.47,1,2023-11-27
740,7274,electronics,184.13,1,2021-11-08
741,3999,fashion,85.05,0,2024-02-27
742,4276,home,70.6,0,2021-09-22
743,7598,home,28.43,0,2022-11-30
744,7086,toys,92.73,0,2021-09-29
745,2958,fashion,15.86,0,2019-07-29
746,5967,beauty,25.86,0,2019-05-10
747,2081,home,66.81,0,2022-05-24
748,753,toys,183.26,1,2022-12-02
749,5914,toys,11.89,0,2023-04-11
750,1535,home,138.08,0,2023-07-04
751,8810,electronics,24.24,0,2021-08-18
752,3653,sports,129.67,0,2022-05-29
753,2378,electronics,236.47,0,2022-02-26
754,2756,home,64.42,0,2023-01-21
755,4419,beauty,83.03,0,2021-07-15
756,9332,toys,11.34,0,2023-09-20
757,3138,beauty,41.91,0,2022-06-11
758,4875,beauty,68.7,0,2019-04-23
759,6556,electronics,106.23,1,2021-06-29
760,5263,electronics,79.61,0,2020-09-20
761,3923,beauty,71.53,0,2021-01-02
762,7992,electronics,15.49,0,2021-03-22
763,4807,sports,25.53,1,2023-05-22
764,1190,fashion,14.41,1,2019-03-22
765,5583,beauty,83.24,0,2023-04-28
766,5871,electronics,35.21,1,2019-08-31
767,4154,fashion,31.31,0,2023-10-15
768,7314,toys,25.94,1,2023-04-13
769,6691,toys,87.7,0,2021-08-17
770,6515,sports,30.08,0,2023-10-21
771,7727,beauty,28.71,0,2020-09-09
772,9163,home,59.04,0,2022-12-31
773,5628,electronics,47.79,0,2023-12-19
774,1950,toys,220.15,0,2019-11-19
775,3205,home,20.46,1,2019-04-16
776,7069,sports,87.07,1,2019-08-16
777,2944,fashion,35.04,0,2023-11-14
778,382,fashion,121.36,0,2023-04-01
779,3711,fashion,41.63,1,2024-05-07
780,8337,toys,42.09,1,2023-01-05
781,9616,beauty,4.41,0,2019-05-06
782,4640,fashion,161.63,0,2020-01-20
783,3638,fashion,112.42,0,2019-06-27
784,7873,home,17.63,0,2021-03-25
785,9263,sports,60.64,1,2022-08-08
786,8545,electronics,13.27,0,2020-12-27
787,7926,sports,35.97,0,2023-12-28
788,2351,fashion,169.19,0,2019-09-05
789,3898,fashion,144.13,1,2024-03-12
790,5113,sports,40.61,1,2024-07-19
791,7648,toys,175.68,0,2023-07-14
792,2463,toys,15.07,0,2024-08-02
793,7340,electronics,23.98,1,2019-02-09
794,5950,toys,38.95,0,2019-01-29
795,8672,sports,69.0,0,2023-10-05
796,4823,toys,47.94,0,2019-06-28
797,984,sports,47.6,0,2019-02-13
798,3383,toys,90.97,1,2024-12-15
799,5085,fashion,75.34,0,2019-12-28
800,7721,beauty,62.58,0,2021-01-08
801,2679,beauty,195.57,1,2024-07-05
802,7037,electronics,135.41,0,2022-02-11
803,8374,sports,56.8,1,2024-12-26
804,4230,home,121.25,0,2023-07-06
805,9521,sports,35.71,0,2021-07-23
806,5072,beauty,25.45,0,2023-07-16
807,4058,beauty,20.06,0,2023-09-25
808,2033,sports,157.12,0,2024-12-26
809,6748,beauty,11.24,0,2019-10-15
810,5394,toys,42.32,1,2021-02-08
811,3216,home,135.31,1,2022-10-04
812,7268,electronics,225.34,1,2019-01-14
813,459,toys,151.16,0,2022-09-14
814,5722,electronics,101.14,0,2020-01-31
815,5610,sports,53.54,0,2021-06-17
816,7432,beauty,165.68,0,2023-08-30
817,4525,home,23.29,0,2023-09-29
818,902,electronics,111.05,0,2020-08-25
819,1225,beauty,99.73,0,2021-06-09
820,9358,toys,17.69,0,2023-08-07
821,3796,toys,43.33,0,2021-04-22
822,4991,home,13.76,0,2023-08-18
823,5951,toys,82.97,0,2022-08-11
824,9413,sports,20.94,1,2020-08-20
825,4473,toys,102.77,1,2024-10-30
826,7627,electronics,39.71,0,2021-02-07
827,5520,beauty,11.73,0,2024-06-12
828,9118,home,77.44,0,2020-08-10
829,618,beauty,111.98,0,2023-10-13
830,599,electronics,33.78,0,2019-06-30
831,3499,fashion,23.62,0,2023-11-17
832,9567,beauty,77.72,1,2024-12-19
833,8193,sports,51.56,0,2024-05-21
834,949,toys,127.84,0,2023-08-14
835,8528,beauty,115.02,0,2020-02-24
836,5291,home,69.18,1,2019-07-31
837,1951,sports,49.5,1,2020-01-27
838,2567,toys,74.71,1,2021-12-25
839,3703,toys,103.85,0,2023-03-18
840,2255,home,35.01,1,2020-03-09
841,6400,electronics,75.19,1,2019-12-21
842,8295,beauty,122.97,0,2020-09-07
843,4679,home,75.76,0,2021-10-03
844,8288,home,96.42,1,2022-08-19
845,4298,fashion,92.66,1,2019-04-22
846,7720,electronics,35.2,0,2024-05-06
847,6996,electronics,49.05,0,2020-11-15
848,6419,fashion,94.14,1,2024-04-10
849,7791,electronics,104.67,0,2023-09-26
850,4278,toys,218.95,0,2020-01-10
851,3616,fashion,68.26,0,2023-12-25
852,2905,fashion,47.99,0,2022-02-16
853,6128,fashion,49.9,1,2024-12-28
854,9015,sports,5.53,1,2023-12-24
855,8321,toys,73.44,0,2020-01-19
856,6489,home,78.18,0,2021-12-10
857,2988,electronics,121.23,0,2022-11-06
858,9784,fashion,68.34,0,2023-08-17
859,5499,beauty,72.03,1,2022-09-03
860,6286,beauty,30.0,0,2022-05-26
861,9770,toys,72.51,0,2020-04-04
862,4597,beauty,65.99,0,2024-05-11
863,6547,toys,40.88,0,2019-11-27
864,6095,home,84.67,0,2022-12-27
865,2662,beauty,10.83,0,2024-07-26
866,1553,toys,112.92,0,2019-04-01
867,2645,home,120.38,1,2022-02-01
868,896,toys,189.05,0,2021-02-18
869,5141,beauty,53.99,0,2021-03-09
870,914,sports,14.12,0,2023-07-05
871,7132,home,34.29,1,2019-11-13
872,6123,beauty,77.36,1,2019-03-26
873,1655,sports,127.69,0,2019-01-19
874,9576,home,113.65,0,2020-12-13
875,8528,toys,72.41,0,2021-06-19
876,865,electronics,60.76,0,2021-04-09
877,2631,fashion,6.54,1,2022-12-08
878,284,fashion,13.22,0,2022-11-21
879,4209,toys,61.97,0,2020-01-17
880,6612,toys,81.92,0,2023-12-21
881,5080,beauty,38.75,0,2021-12-15
882,5455,home,26.77,1,2023-05-20
883,4297,toys,148.36,0,2023-02-22
884,6211,toys,36.65,0,2022-11-20
885,9309,fashion,98.94,0,2019-04-10
886,1203,sports,62.6,1,2024-05-09
887,5501,home,22.9,0,2023-01-30
888,4602,sports,32.75,1,2023-10-10
889,852,electronics,25.8,1,2023-11-25
890,8761,toys,7.86,0,2024-09-07
891,8742,fashion,16.8,0,2021-01-23
892,8719,electronics,32.63,0,2019-11-22
893,8371,electronics,38.62,1,2022-08-06
894,315,toys,126.42,0,2019-12-05
895,9667,electronics,46.25,1,2021-04-14
896,8347,beauty,12.87,0,2021-09-23
897,5392,electronics,194.15,0,2022-09-19
898,5595,sports,69.93,0,2023-04-06
899,9758,electronics,46.89,1,2020-04-13
900,5880,beauty,32.09,1,2022-06-09
901,7766,electronics,15.72,0,2019-03-12
902,3533,electronics,42.15,0,2021-06-09
903,9177,sports,87.81,0,2021-12-25
904,6858,sports,141.18,0,2020-09-16
905,7792,fashion,91.75,0,2019-03-08
906,7025,fashion,68.54,0,2019-05-16
907,1880,fashion,22.12,1,2019-05-10
908,9380,fashion,82.6,1,2024-12-05
909,382,electronics,35.47,0,2021-11-30
910,9664,beauty,133.19,0,2020-12-19
911,5925,sports,46.14,0,2020-12-05
912,8279,beauty,9.11,1,2024-05-26
913,1610,electronics,28.3,1,2024-01-08
914,7966,sports,45.59,1,2021-01-21
915,6181,electronics,184.78,0,2020-01-19
916,6347,home,73.63,1,2019-01-12
917,7843,electronics,16.08,1,2020-03-08
918,2288,home,96.42,0,2022-05-02
919,1649,home,76.52,0,2020-02-19
920,6659,beauty,26.24,1,2023-03-11
921,461,fashion,36.53,1,2021-03-15
922,6230,electronics,42.31,1,2024-09-09
923,7500,toys,36.62,0,2022-07-06
924,6716,sports,57.8,1,2019-01-05
925,4811,electronics,7.62,0,2019-05-21
926,1385,beauty,110.67,1,2020-01-11
927,8682,beauty,9.01,1,2024-02-06
928,3214,beauty,22.93,0,2023-04-03
929,5280,beauty,68.42,1,2024-03-28
930,7423,home,105.38,1,2022-05-10
931,6695,home,171.02,0,2024-09-02
932,2073,home,151.09,0,2022-12-30
933,7814,home,48.82,0,2019-05-25
934,2494,fashion,190.99,1,2024-05-04
935,5524,toys,77.89,1,2019-11-08
936,6559,home,19.04,1,2019-03-11
937,2086,electronics,35.85,0,2021-07-31
938,1601,beauty,61.19,0,2021-12-14
939,431,beauty,112.41,0,2024-05-01
940,6836,fashion,72.21,0,2020-07-20
941,8934,sports,65.27,0,2021-08-17
942,2719,fashion,113.37,0,2021-07-19
943,8968,fashion,85.75,1,2023-08-03
944,3218,electronics,12.57,1,2019-08-15
945,8076,beauty,88.56,1,2022-07-13
946,928,sports,124.44,0,2021-08-14
947,5868,electronics,113.34,0,2024-04-15
948,4115,sports,35.51,0,2021-01-02
949,6417,fashion,139.54,0,2019-03-29
950,3382,sports,58.63,0,2019-09-04
951,4055,sports,34.91,0,2024-10-02
952,1128,electronics,104.09,0,2021-09-16
953,7247,home,21.06,0,2020-02-13
954,5037,beauty,58.58,0,2024-05-26
955,9299,home,38.29,1,2024-11-19
956,3166,beauty,1.01,1,2019-05-04
957,426,sports,33.45,0,2022-07-14
958,2294,beauty,27.56,1,2024-12-04
959,9229,beauty,54.95,0,2021-03-07
960,6633,fashion,145.73,0,2023-09-19
961,952,electronics,97.17,0,2021-10-17
962,7679,toys,72.74,0,2021-08-12
963,1891,electronics,1.86,0,2021-02-27
964,456,home,72.14,0,2023-04-04
965,8243,electronics,38.23,1,2021-05-24
966,9236,beauty,70.63,0,2020-01-20
967,9799,fashion,54.14,1,2024-02-06
968,6498,sports,108.09,0,2021-12-17
969,711,toys,91.37,0,2022-02-07
970,7010,electronics,55.09,1,2023-01-14
971,8318,fashion,75.37,0,2024-03-04
972,9805,beauty,86.92,1,2019-10-26
973,3049,electronics,9.64,0,2021-03-27
974,4478,sports,12.09,0,2022-08-21
975,7992,fashion,145.98,1,2022-11-08
976,2641,sports,33.9,0,2022-12-23
977,2891,toys,91.91,0,2022-12-01
978,6225,fashion,18.48,0,2019-01-09
979,3935,home,129.79,0,2024-12-09
980,3754,electronics,29.99,0,2023-08-24
981,4216,toys,164.92,0,2020-11-07
982,4162,toys,57.52,0,2020-05-08
983,9030,fashion,39.45,1,2020-06-05
984,8770,fashion,69.72,1,2022-03-04
985,1400,sports,77.98,0,2020-12-01
986,3175,beauty,19.45,1,2020-03-06
987,4042,toys,133.5,0,2022-05-16
988,2297,toys,46.78,0,2022-04-13
989,4287,beauty,17.49,1,2019-10-05
990,4813,beauty,201.92,1,2020-06-28
991,3380,electronics,60.07,0,2019-05-02
992,834,sports,10.24,0,2022-02-21
993,6090,sports,26.07,0,2022-06-21
994,4412,toys,27.81,1,2021-03-06
995,6817,toys,17.7,1,2020-11-08
996,75,sports,30.73,0,2023-05-02
997,545,home,102.13,0,2019-07-30
998,5748,beauty,109.47,0,2020-09-02
999,5475,beauty,42.39,0,2020-08-09
1000,8437,beauty,132.35,0,2019-03-22
1001,2097,beauty,43.22,0,2022-02-11
1002,5172,toys,118.68,0,2022-02-14
1003,4672,electronics,91.37,0,2021-05-03
1004,5313,home,35.32,0,2022-12-10
1005,686,home,97.74,1,2019-06-04
1006,3941,toys,89.42,0,2021-07-25
1007,5143,home,28.65,0,2022-11-21
1008,6206,beauty,47.34,0,2020-04-18
1009,4340,beauty,37.98,1,2021-04-14
1010,9297,sports,38.32,0,2020-04-07
1011,7391,electronics,23.43,1,2023-02-23
1012,7417,electronics,73.83,0,2019-11-28
1013,6748,home,139.32,0,2021-06-19
1014,1401,home,35.6,1,2021-09-14
1015,2680,electronics,59.27,1,2022-06-05
1016,3553,electronics,49.75,0,2023-08-23
1017,3200,electronics,61.53,1,2021-06-30
1018,826,fashion,156.69,0,2020-05-23
1019,2825,home,56.74,0,2019-11-28
1020,6922,beauty,38.13,0,2022-03-13
1021,5867,toys,152.22,0,2019-01-29
1022,2507,home,65.04,0,2019-12-22
1023,9052,electronics,149.19,1,2024-12-30
1024,8014,fashion,41.55,1,2021-07-20
1025,6689,beauty,61.88,0,2023-09-14
1026,32,electronics,74.63,0,2023-01-13
1027,3033,fashion,123.44,1,2021-02-14
1028,3180,fashion,42.88,1,2023-03-23
1029,9876,toys,29.46,0,2019-11-26
1030,2191,home,26.86,0,2024-07-07
1031,9059,electronics,137.54,0,2022-06-19
1032,291,beauty,49.66,0,2020-07-30
1033,864,sports,53.17,1,2019-06-17
1034,1229,fashion,362.73,0,2020-10-02
1035,2330,beauty,80.34,1,2020-10-22
1036,2799,beauty,75.6,1,2023-05-29
1037,9400,toys,118.28,0,2019-12-30
1038,9415,home,22.61,1,2024-09-04
1039,5181,home,86.92,0,2019-02-21
1040,5832,beauty,59.64,0,2021-07-22
1041,7543,home,96.03,0,2022-03-12
1042,3295,home,48.62,0,2023-12-04
1043,8648,toys,48.86,0,2022-01-01
1044,7873,electronics,101.32,1,2024-04-10
1045,9005,home,1.59,1,2023-12-23
1046,3851,electronics,103.39,0,2023-05-24
1047,976,home,99.46,0,2021-08-17
1048,9943,fashion,56.46,0,2022-12-11
1049,5130,electronics,60.78,0,2020-08-15
1050,8896,toys,6.36,0,2021-05-26
1051,5514,home,49.6,0,2024-01-28
1052,7318,sports,57.59,0,2019-06-20
1053,7852,toys,39.83,0,2022-06-01
1054,1819,sports,31.75,0,2024-06-20
1055,8814,sports,112.4,0,2020-12-20
1056,2252,sports,111.3,0,2023-09-25
1057,6609,sports,37.74,1,2019-06-20
1058,5105,fashion,137.35,1,2022-11-28
1059,3878,sports,57.46,1,2020-05-29
1060,8635,toys,22.81,1,2020-08-13
1061,71,toys,17.75,1,2023-07-17
1062,1427,beauty,32.27,1,2021-07-10
1063,3310,home,104.84,0,2023-11-29
1064,1336,fashion,34.74,1,2020-03-01
1065,8147,sports,202.35,0,2023-12-08
1066,6505,toys,25.07,0,2020-09-05
1067,410,beauty,46.39,1,2021-05-15
1068,1930,toys,141.82,0,2021-05-27
1069,177,home,113.65,0,2023-11-15
1070,8642,beauty,143.23,1,2021-07-15
1071,7571,fashion,12.24,1,2021-08-06
1072,2416,beauty,2.6,1,2020-07-04
1073,9399,sports,23.12,0,2024-04-02
1074,5551,toys,45.87,0,2024-10-19
1075,9143,electronics,109.52,0,2020-08-23
1076,6285,toys,88.67,0,2019-04-19
1077,9154,toys,61.19,0,2021-12-31
1078,5150,home,120.02,0,2022-12-15
1079,32,electronics,19.44,0,2023-12-30
1080,5881,toys,69.73,0,2023-09-09
1081,1539,electronics,43.01,0,2021-03-27
1082,9403,beauty,57.53,1,2022-05-27
1083,4147,sports,98.25,1,2023-02-03
1084,7151,fashion,22.29,0,2020-03-10
1085,8342,fashion,175.26,0,2023-07-26
1086,3538,toys,10.44,0,2023-09-14
1087,3480,toys,52.28,0,2020-08-31
1088,2557,sports,109.34,0,2019-03-19
1089,6507,sports,189.7,0,2022-02-09
1090,7413,electronics,92.92,0,2019-12-06
1091,5083,beauty,2.96,0,2024-06-16
1092,3733,sports,66.68,1,2019-01-13
1093,7950,beauty,51.01,0,2022-08-05
1094,8886,beauty,25.75,1,2021-12-25
1095,3619,home,87.52,1,2019-03-13
1096,2642,sports,1.7,0,2021-07-27
1097,6937,home,80.37,1,2020-06-10
1098,7547,fashion,123.8,0,2024-02-29
1099,2887,fashion,62.86,0,2024-07-18
1100,2794,toys,54.66,1,2024-04-11
1101,3782,toys,101.99,0,2020-09-25
1102,6559,toys,163.27,0,2019-01-12
1103,2565,home,38.43,0,2023-10-27
1104,4612,sports,106.46,0,2022-02-14
1105,4404,fashion,20.63,0,2024-09-11
1106,9334,beauty,91.05,1,2024-08-24
1107,1308,home,63.76,0,2024-01-15
1108,2429,beauty,38.36,0,2024-03-20
1109,913,home,12.87,0,2021-06-20
1110,9060,beauty,102.85,0,2022-10-07
1111,712,sports,61.09,1,2022-06-26
1112,5733,sports,30.63,0,2021-10-09
1113,8959,toys,12.08,0,2020-02-27
1114,2075,fashion,92.19,1,2019-06-06
1115,1261,electronics,45.44,0,2024-11-09
1116,144,home,230.04,0,2024-04-06
1117,5620,toys,203.22,1,2022-02-24
1118,4332,toys,113.29,0,2021-08-26
1119,4778,sports,147.33,0,2020-04-30
1120,8846,fashion,94.74,0,2020-06-09
1121,3893,toys,47.69,0,2019-04-08
1122,3573,electronics,178.19,1,2022-09-20
1123,4601,fashion,43.24,0,2019-02-11
1124,8630,toys,44.11,0,2020-02-10
1125,4547,home,74.27,1,2019-03-29
1126,8381,beauty,127.76,0,2021-11-18
1127,3241,toys,154.61,0,2023-01-17
1128,3581,electronics,46.97,1,2024-07-15
1129,2512,electronics,33.32,1,2022-07-08
1130,702,sports,157.75,1,2020-07-30
1131,313,electronics,29.34,1,2022-12-21
1132,923,fashion,170.56,1,2024-06-02
1133,272,sports,105.59,0,2022-09-19
1134,3410,toys,12.64,0,2020-08-22
1135,4379,beauty,27.95,1,2024-03-21
1136,4517,sports,70.93,0,2022-02-18
1137,5246,toys,30.91,0,2022-10-25
1138,7676,electronics,30.77,0,2021-10-29
1139,9777,beauty,40.84,1,2023-01-26
1140,9532,home,27.97,0,2024-04-28
1141,8164,fashion,0.39,1,2019-12-30
1142,7187,electronics,244.75,0,2023-12-06
1143,9820,home,106.33,0,2023-09-28
1144,1526,home,84.06,0,2022-07-15
1145,5276,fashion,91.58,0,2024-01-19
1146,6222,sports,191.21,0,2024-10-25
1147,1330,beauty,12.22,0,2022-03-22
1148,9564,toys,61.22,1,2022-03-13
1149,4729,electronics,147.63,0,2020-07-31
1150,7888,sports,125.48,0,2022-04-08
1151,8191,home,44.49,1,2019-05-27
1152,3134,toys,49.96,1,2022-11-06
1153,5928,fashion,113.71,0,2023-02-21
1154,7603,sports,59.61,0,2023-04-13
1155,9502,sports,39.17,0,2021-09-15
1156,1558,electronics,24.36,1,2022-06-29
1157,4659,electronics,254.15,1,2021-12-30
1158,7980,beauty,108.29,0,2019-12-16
1159,474,electronics,92.48,1,2023-03-11
1160,5090,beauty,14.63,0,2022-03-24
1161,6754,sports,72.21,0,2022-09-12
1162,3515,sports,40.87,1,2022-12-21
1163,4112,electronics,36.68,0,2021-07-10
1164,1487,electronics,46.88,0,2019-08-19
1165,9840,fashion,125.08,0,2023-04-22
1166,8130,toys,32.96,0,2019-08-31
1167,1863,home,180.84,0,2022-05-19
1168,6707,toys,16.68,1,2019-06-18
1169,4722,toys,10.43,1,2023-04-30
1170,1255,beauty,75.02,0,2023-11-09
1171,3578,electronics,70.55,1,2023-10-17
1172,2159,beauty,26.4,0,2024-11-25
1173,5663,sports,154.06,0,2021-11-18
1174,7112,electronics,63.02,0,2019-02-23
1175,5104,electronics,190.92,0,2023-02-02
1176,4120,fashion,22.15,1,2024-10-06
1177,2598,fashion,49.36,0,2020-05-04
1178,8035,electronics,31.56,0,2023-02-08
1179,6782,fashion,48.84,0,2019-06-22
1180,2677,sports,42.66,0,2024-10-26
1181,1680,beauty,143.39,0,2023-01-29
1182,6512,fashion,60.19,1,2024-01-03
1183,4673,sports,75.27,0,2019-02-07
1184,1141,fashion,41.99,0,2020-04-13
1185,7002,fashion,42.91,0,2021-12-01
1186,762,electronics,80.84,0,2023-08-03
1187,4330,toys,19.77,1,2021-07-24
1188,1207,beauty,169.08,0,2021-02-20
1189,643,toys,40.73,1,2020-01-22
1190,3802,electronics,77.22,0,2021-07-07
1191,2418,electronics,108.76,1,2021-05-07
1192,9807,toys,49.93,0,2024-01-08
1193,916,home,32.2,0,2019-10-02
1194,9719,home,95.84,0,2022-03-02
1195,177,home,10.04,0,2022-04-06
1196,3526,fashion,10.9,1,2021-02-26
1197,5376,home,58.2,0,2024-08-21
1198,3487,toys,58.62,0,2019-12-31
1199,233,sports,91.11,0,2024-11-17
1200,7709,beauty,6.33,0,2019-03-07
1201,2462,home,198.14,0,2024-08-05
1202,1333,sports,38.91,0,2020-01-21
1203,5931,electronics,20.61,0,2021-05-26
1204,4178,home,63.17,0,2020-12-13
1205,4112,fashion,48.87,1,2020-01-23
1206,6224,fashion,107.46,1,2024-02-10
1207,3626,sports,84.13,1,2023-08-02
1208,1966,sports,97.87,0,2022-07-13
1209,2793,home,76.12,0,2021-03-02
1210,9493,home,323.71,0,2019-10-06
1211,7494,home,55.67,1,2024-08-07
1212,5228,home,30.95,0,2020-08-16
1213,6824,fashion,8.41,0,2019-03-28
1214,2341,sports,117.86,1,2023-08-04
1215,60,home,27.68,0,2019-09-02
1216,2764,electronics,62.71,0,2020-06-22
1217,3314,toys,13.69,0,2020-03-29
1218,6330,toys,162.29,1,2020-02-21
1219,3595,fashion,62.52,1,2024-03-05
1220,6861,home,87.6,0,2022-02-05
1221,2377,home,91.18,0,2022-05-16
1222,8546,beauty,227.65,0,2021-07-03
1223,5909,sports,105.76,0,2022-09-30
1224,4822,sports,228.74,0,2022-02-23
1225,597,beauty,87.94,0,2020-09-28
1226,8743,beauty,70.51,0,2020-06-28
1227,1986,home,53.18,0,2023-01-16
1228,3914,electronics,174.97,1,2024-07-18
1229,3337,electronics,69.65,1,2021-05-01
1230,8275,beauty,21.69,0,2021-02-18
1231,1817,toys,215.07,0,2020-01-15
1232,8357,fashion,126.16,0,2022-09-13
1233,3833,home,17.19,1,2020-07-07
1234,1265,electronics,158.66,0,2023-11-08
1235,3871,fashion,105.9,0,2022-12-11
1236,9717,electronics,123.04,0,2024-10-10
1237,6002,sports,93.6,0,2024-01-15
1238,3642,beauty,140.16,1,2024-05-15
1239,5265,home,41.56,0,2023-12-06
1240,6786,electronics,104.33,0,2019-04-29
1241,4714,fashion,84.23,1,2020-03-17
1242,5863,sports,19.65,0,2023-07-18
1243,4949,fashion,72.54,0,2021-09-01
1244,9667,toys,18.18,0,2020-02-08
1245,7993,home,245.21,0,2023-08-26
1246,1616,beauty,145.28,0,2019-05-03
1247,1331,home,128.93,0,2023-07-09
1248,537,sports,27.12,0,2019-03-31
1249,9608,electronics,116.52,0,2022-07-09
1250,5678,toys,76.31,0,2021-10-08
1251,9744,beauty,52.88,0,2019-11-01
1252,5708,toys,82.39,1,2020-10-03
1253,4982,electronics,89.74,0,2019-05-24
1254,2335,sports,83.01,0,2024-01-26
1255,7316,home,69.01,1,2024-06-21
1256,6076,electronics,54.12,0,2020-11-16
1257,7007,sports,80.51,0,2020-04-20
1258,5674,home,40.75,1,2024-11-25
1259,7047,toys,19.14,0,2024-04-28
1260,7608,electronics,64.88,0,2022-04-22
1261,2070,toys,127.39,0,2019-01-11
1262,6335,fashion,62.8,0,2024-11-06
1263,1974,fashion,147.05,0,2021-08-10
1264,588,toys,25.44,0,2020-08-22
1265,4280,toys,98.4,0,2021-08-12
1266,8064,electronics,38.41,1,2020-08-19
1267,4323,sports,149.55,1,2019-12-27
